Applicant_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount_Requested,Default
27,46,90000,679,15,12526,No
5,46,90000,722,16,19998,No
34,27,59418,576,6,8273,Yes
9,43,84006,707,16,26179,No
12,34,83788,693,16,16160,No
3,39,88942,697,14,26219,No
34,42,90000,706,16,20785,No
34,26,67379,575,1,5000,Yes
12,29,86197,578,5,15176,Yes
17,39,90000,679,9,19247,No
32,45,90000,713,11,14950,No
9,48,90000,691,3,16993,No
39,24,83025,577,5,9552,No
35,29,55555,630,5,5000,Yes
11,30,59694,589,3,6929,Yes
37,23,77071,579,9,5000,Yes
44,35,90000,682,10,17831,No
45,22,61069,560,4,5000,Yes
35,25,58276,586,2,9098,Yes
23,42,90000,684,13,26068,No
11,21,79246,610,6,10866,Yes
13,35,55396,588,5,12180,Yes
31,26,70486,602,4,11397,Yes
37,32,90000,618,9,16515,No
9,28,72954,640,1,5000,Yes
38,27,83580,608,4,7510,Yes
28,45,90000,697,16,18711,No
35,28,64541,608,3,10755,Yes
38,45,69065,571,7,13285,No
10,41,86741,706,13,22951,No
5,44,90000,688,7,16767,No
26,31,74061,703,14,19454,No
33,24,73374,563,3,5000,Yes
32,44,90000,678,14,11975,No
14,44,90000,676,11,15418,No
20,47,81406,722,15,26571,No
27,38,90000,697,16,24197,No
5,48,90000,701,12,19506,No
26,41,86794,596,7,14383,No
17,27,71598,589,2,7682,Yes
40,29,89493,696,4,13447,No
34,37,90000,684,11,13809,No
8,25,64067,571,3,5689,Yes
7,26,68525,560,4,11947,Yes
31,26,52351,562,2,5000,Yes
37,30,72946,589,6,9305,No
19,43,90000,706,14,16126,No
37,24,72739,603,1,6077,Yes
6,41,86992,725,14,11064,No
13,29,74562,616,8,13059,Yes
9,21,58248,567,3,5000,Yes
34,37,86825,691,9,18004,No
28,27,75641,634,4,5000,Yes
36,27,63483,571,1,5000,Yes
34,48,88626,722,10,25850,No
28,36,90000,644,13,14923,No
35,24,43888,608,3,5000,Yes
